"grunnkrets","avstand_sentrum","geometry"
"11060706",1449.89678150093,list(c(-49468.6722685489, -49489.5722596098, -49591.5622148444, -49614.8521963088, -49659.532176755, -49674.3121702864, -49692.0721585003, -49712.442144978, -49653.2021708767, -49542.732218927, -49533.8722266047, -49521.8322360489, -49509.1422442333, -49468.6722685489, 6625987.37936944, 6625978.08936673, 6625949.08935324, 6626064.75934793, 6626050.73934203, 6626046.06934008, 6626099.43933666, 6626160.63933273, 6626179.97934055, 6626218.82935505, 6626165.53935724, 6626107.65935994, 6626072.70936233, 
6625987.37936944))
"11060306",968.92919712595,list(c(-50667.3617402978, -50668.4017393225, -50572.3817815506, -50497.1518145091, -50441.8918386756, -50411.4818527201, -50344.5818826992, -50157.0719870423, -50089.5520254618, -50022.5620691709, -49981.8120954246, -49993.3220902224, -50045.9220664778, -50049.4420648887, -50057.1720614057, -50073.7520539344, -50080.2220510178, -50088.6120472549, -50123.7220315066, -50139.1020223188, -50144.7420189505, -50105.7620364391, -50105.3620363729, -50101.2320382267, -50111.9220318806, -50152.9320140574, 
-50241.241978661, -50264.621968147, -50282.341960064, -50290.7119567292, -50296.6419547217, -50304.2419515001, -50312.531947801, -50314.7719470903, -50313.3919493073, -50328.2019426748, -50334.3319399287, -50353.1119315162, -50353.9919311184, -50354.8819307123, -50355.7919302905, -50356.6719298764, -50357.5619294526, -50358.4219290385, -50359.2619286272, -50360.0619282288, -50360.8219278457, -50361.5319274799, -50362.2119271245, -50362.8219267981, -50363.3719264942, -50363.8619262159, -50364.2219260028, 
-50365.6219251564, -50369.2119236547, -50367.5219250596, -50364.1119278888, -50377.5319217736, -50386.6719176065, -50393.431914469, -50399.6719091035, -50418.3618963008, -50452.241875255, -50493.5918495586, -50543.081818766, -50572.1718015788, -50578.8617970975, -50647.3317537513, -50667.3617402978, 6625621.20921034, 6625628.32921006, 6625663.61922277, 6625692.5492327, 6625714.11923998, 6625715.02924419, 6625730.0792532, 6625473.23928389, 6625367.08929517, 6625179.08930786, 6625069.17931549, 6625067.78931393, 
6625060.8393068, 6625060.36930632, 6625059.22930527, 6625056.77930303, 6625055.82930215, 6625054.30930102, 6625047.90929629, 6625078.5792936, 6625089.79929261, 6625096.93929787, 6625100.60929786, 6625101.34929842, 6625122.09929656, 6625106.11929118, 6625027.5992804, 6625023.41927724, 6625021.87927482, 6625014.0892738, 6625003.37927318, 6624999.1292722, 6624997.17927109, 6624992.43927087, 6624969.38927148, 6624966.24926949, 6624964.95926866, 6624960.97926613, 6624960.83926601, 6624960.75926589, 6624960.76926576, 
6624960.86926564, 6624961.04926551, 6624961.28926539, 6624961.61926527, 6624962.02926515, 6624962.48926503, 6624963.03926493, 6624963.62926482, 6624964.27926473, 6624964.99926464, 6624965.74926455, 6624966.42926449, 6624969.32926425, 6624967.00926379, 6624957.91926419, 6624939.659265, 6624938.29926317, 6624937.38926191, 6624937.51926098, 6624973.63925945, 6625034.11925575, 6625112.06924961, 6625207.05924213, 6625320.87923316, 6625374.30922813, 6625394.25922683, 6625561.30921423, 6625621.20921034))
"11060711",1614.35598070524,list(c(-49742.3820525997, -49742.4320525551, -49743.0720514756, -49742.3620515019, -49741.5020515644, -49740.562051666, -49739.5320518097, -49738.4420519824, -49737.2720521929, -49736.0220524413, -49734.6820527335, -49733.8120529312, -49732.3620532759, -49730.8520536496, -49729.2520540673, -49727.582054519, -49725.8320550087, -49724.0120555332, -49722.1220560919, -49720.1520566894, -49718.1020573259, -49715.9920579933, -49713.8120586944, -49711.5420594398, -49710.7320597073, -49708.3720604975, -49705.9320613279, 
-49703.4320621875, -49700.862063084, -49698.2220640136, -49695.5220649755, -49693.7520656108, -49677.0420716278, -49655.9720790242, -49646.4320831979, -49622.8020948564, -49601.8221057099, -49597.992107665, -49594.2121096002, -49590.4821115168, -49586.812113411, -49583.1821152896, -49579.6021171499, -49576.0721189914, -49572.612120804, -49569.192122602, -49569.1221226399, -49557.9421285267, -49536.862139636, -49430.732195484, -49429.3821961905, -49427.9421969363, -49426.4521977005, -49424.9121984837, 
-49423.342199276, -49421.7022000956, -49420.0522009154, -49418.3422017577, -49416.6122026045, -49414.8422034646, -49413.042204333, -49411.2222052055, -49409.3722060871, -49407.5122069669, -49405.6322078514, -49403.742208734, -49401.8422096164, -49399.952210489, -49398.0422113651, -49396.1422122314, -49395.8222127242, -49365.6322283761, -49344.622240585, -49388.0822245406, -49458.4521922941, -49548.5621448106, -49557.4521405105, -49573.9721325133, -49656.8520923374, -49656.332092891, -49662.5920898628, 
-49669.3620866406, -49700.4020718609, -49702.3420709326, -49704.3020699995, -49706.2720690678, -49708.2620681305, -49710.2620671962, -49712.2720662621, -49714.2720653381, -49716.2820644147, -49718.2720635058, -49720.2720625978, -49720.5420624762, -49737.4920548111, -49742.3820525997, 6627313.63930757, 6627313.94930755, 6627325.43930725, 6627329.84930727, 6627334.7393073, 6627339.59930734, 6627344.4493074, 6627349.27930746, 6627354.09930753, 6627358.89930762, 6627363.66930772, 6627366.64930778, 6627371.38930789, 
6627376.10930802, 6627380.79930815, 6627385.4593083, 6627390.09930846, 6627394.70930862, 6627399.2893088, 6627403.83930899, 6627408.35930919, 6627412.8293094, 6627417.27930962, 6627421.68930985, 6627423.23930994, 6627427.59931018, 6627431.90931044, 6627436.19931071, 6627440.41931099, 6627444.62931127, 6627448.76931157, 6627451.40931177, 6627476.07931362, 6627509.95931592, 6627513.19931717, 6627501.82932064, 6627484.30932386, 6627481.48932444, 6627478.61932501, 6627475.68932558, 6627472.67932614, 
6627469.6193267, 6627466.49932725, 6627463.30932779, 6627460.06932833, 6627456.76932886, 6627456.68932887, 6627445.76933061, 6627424.9893339, 6627320.69935042, 6627319.41935063, 6627318.16935085, 6627316.98935108, 6627315.85935131, 6627314.80935155, 6627313.81935179, 6627312.89935203, 6627312.04935229, 6627311.26935254, 6627310.5693528, 6627309.93935305, 6627309.38935331, 6627308.90935358, 6627308.51935384, 6627308.1993541, 6627307.96935437, 6627307.80935463, 6627307.72935489, 6627307.72935516, 6627307.80935542, 
6627302.70935555, 6627276.09936019, 6627238.09936377, 6627180.93935883, 6627180.38934916, 6627269.94933511, 6627273.07933383, 6627278.96933144, 6627308.83931946, 6627304.22931962, 6627306.36931872, 6627307.89931776, 6627314.93931334, 6627315.43931306, 6627315.87931278, 6627316.22931251, 6627316.51931223, 6627316.70931195, 6627316.81931167, 6627316.85931139, 6627316.80931112, 6627316.68931084, 6627316.48931057, 6627316.44931053, 6627314.26930823, 6627313.63930757))
"11060707",1426.79252959713,list(c(-49742.4420855773, -49740.5020836531, -49731.5720830753, -49696.1320998743, -49669.4221123774, -49649.9521210524, -49635.9421268681, -49619.0321333176, -49598.9821413192, -49581.1621489946, -49558.8521592952, -49542.6421669314, -49514.7921805633, -49481.3521979941, -49435.1722228713, -49408.6022396854, -49404.0622445653, -49392.8322506698, -49380.9022565644, -49365.3422638746, -49350.3222703544, -49339.6422746419, -49336.8622753088, -49336.1322749521, -49341.842267495, -49328.0522717887, -49311.5622780237, 
-49289.612287464, -49267.9922969661, -49251.6423044879, -49221.2623188467, -49187.9523349134, -49149.6923534762, -49121.1623675775, -49101.562377616, -49086.7823854221, -49075.8023915051, -49066.0423977801, -49061.3224018356, -49062.4124034005, -49059.3324084271, -49056.2624117994, -49053.862414781, -49052.502417765, -49046.6024220892, -49040.2624261141, -49028.6624327311, -49019.5324377194, -49008.2724437698, -49011.5724423339, -49011.592442326, -49140.4723861837, -49219.9423502563, -49226.932347097, 
